KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,CEZARY,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,FABIAN,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,FLORIAN,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,KAJETAN,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,KSAWERY,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,MICHAŁ,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,PAWEŁ,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,PIOTR,MĘŻCZYZNA,2
617011,LUBELSKIE,ŚWIDNICKI,ŚWIDNIK,REMIGIUSZ,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,HANNA,KOBIETA,10
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,AMELIA,KOBIETA,6
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,POLA,KOBIETA,6
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ZUZANNA,KOBIETA,6
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ALEKSANDRA,KOBIETA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,JULIA,KOBIETA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MAJA,KOBIETA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MICHALINA,KOBIETA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ZOFIA,KOBIETA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ANIELA,KOBIETA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,AURELIA,KOBIETA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,IGA,KOBIETA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,KLARA,KOBIETA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,LAURA,KOBIETA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ROZALIA,KOBIETA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ŁUCJA,KOBIETA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MARIA,KOBIETA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MILENA,KOBIETA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,RÓŻA,KOBIETA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,WIKTORIA,KOBIETA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ALICJA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ANNA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ANTONINA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,KATARZYNA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,KORNELIA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,LUIZA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MARCELINA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MARTYNA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,NADIA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,NATALIA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,OLIWIA,KOBIETA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,IGNACY,MĘŻCZYZNA,7
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,JAN,MĘŻCZYZNA,6
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ALEKSANDER,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,FILIP,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,FRANCISZEK,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,JAKUB,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,NIKODEM,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,OSKAR,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,STANISŁAW,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,TYMON,MĘŻCZYZNA,5
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,WIKTOR,MĘŻCZYZNA,4
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ALAN,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,ANTONI,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,IGOR,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,JULIAN,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,KACPER,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,LEON,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MACIEJ,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MAKSYMILIAN,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MARCEL,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MILAN,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,NATAN,MĘŻCZYZNA,3
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,DAWID,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,FABIAN,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,HUBERT,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,KAROL,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MIKOŁAJ,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,MIŁOSZ,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,OLIWIER,MĘŻCZYZNA,2
618011,LUBELSKIE,TOMASZOWSKI,TOMASZÓW LUBELSKI,PIOTR,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ALICJA,KOBIETA,22
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MARCELINA,KOBIETA,16
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,LAURA,KOBIETA,14
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MAJA,KOBIETA,14
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ZOFIA,KOBIETA,14
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ZUZANNA,KOBIETA,14
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,HANNA,KOBIETA,13
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,OLIWIA,KOBIETA,13
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ANTONINA,KOBIETA,12
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MARIA,KOBIETA,12
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MICHALINA,KOBIETA,12
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,HELENA,KOBIETA,11
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JULIA,KOBIETA,11
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KLARA,KOBIETA,11
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ŁUCJA,KOBIETA,11
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ALEKSANDRA,KOBIETA,9
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,IGA,KOBIETA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,LILIANA,KOBIETA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,WIKTORIA,KOBIETA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,EMILIA,KOBIETA,7
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,WERONIKA,KOBIETA,7
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,AMELIA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JAŚMINA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KAJA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,LENA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NATALIA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NELA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ROZALIA,KOBIETA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ANASTAZJA,KOBIETA,5
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,BLANKA,KOBIETA,5
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,RÓŻA,KOBIETA,5
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,DOMINIKA,KOBIETA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ELENA,KOBIETA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KORNELIA,KOBIETA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NADIA,KOBIETA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NINA,KOBIETA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,AGATA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,AURELIA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,BARBARA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,GABRIELA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,GLORIA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JAGODA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KAROLINA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MIA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NIKOLA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,POLA,KOBIETA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ADRIANNA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ALINA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,FELICJA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JÓZEFINA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,LILIA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,LILIANNA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MALWINA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MAŁGORZATA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MARTA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MARTYNA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MELANIA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MILENA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NEL,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,SARA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,VICTORIA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,WANDA,KOBIETA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NIKODEM,MĘŻCZYZNA,39
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ALEKSANDER,MĘŻCZYZNA,24
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MIKOŁAJ,MĘŻCZYZNA,24
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ANTONI,MĘŻCZYZNA,21
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JAN,MĘŻCZYZNA,18
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,IGNACY,MĘŻCZYZNA,17
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,STANISŁAW,MĘŻCZYZNA,17
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,LEON,MĘŻCZYZNA,15
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,SZYMON,MĘŻCZYZNA,15
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,WOJCIECH,MĘŻCZYZNA,13
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,FRANCISZEK,MĘŻCZYZNA,11
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,TYMON,MĘŻCZYZNA,11
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MIŁOSZ,MĘŻCZYZNA,10
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,IGOR,MĘŻCZYZNA,9
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JAKUB,MĘŻCZYZNA,9
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,WIKTOR,MĘŻCZYZNA,9
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,FILIP,MĘŻCZYZNA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,GABRIEL,MĘŻCZYZNA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MARCEL,MĘŻCZYZNA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,OSKAR,MĘŻCZYZNA,8
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KSAWERY,MĘŻCZYZNA,7
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,CEZARY,MĘŻCZYZNA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JULIAN,MĘŻCZYZNA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KACPER,MĘŻCZYZNA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MAKSYMILIAN,MĘŻCZYZNA,6
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ADAM,MĘŻCZYZNA,5
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,TADEUSZ,MĘŻCZYZNA,5
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KRZYSZTOF,MĘŻCZYZNA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MACIEJ,MĘŻCZYZNA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MATEUSZ,MĘŻCZYZNA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NATAN,MĘŻCZYZNA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,OLIWIER,MĘŻCZYZNA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,PIOTR,MĘŻCZYZNA,4
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,DAWID,MĘŻCZYZNA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,DOMINIK,MĘŻCZYZNA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KONSTANTY,MĘŻCZYZNA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MICHAŁ,MĘŻCZYZNA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,STEFAN,MĘŻCZYZNA,3
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ALEKS,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,ALEX,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,BARTOSZ,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,BŁAŻEJ,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,BRUNO,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,FABIAN,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,JÓZEF,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KAZIMIERZ,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,KUBA,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MAREK,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,MILAN,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,NATANIEL,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,PAWEŁ,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,REMIGIUSZ,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,TOBIASZ,MĘŻCZYZNA,2
661011,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,TYMOTEUSZ,MĘŻCZYZNA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,MAJA,KOBIETA,10
662011,LUBELSKIE,CHEŁM,CHEŁM,MARCELINA,KOBIETA,10
662011,LUBELSKIE,CHEŁM,CHEŁM,POLA,KOBIETA,10
662011,LUBELSKIE,CHEŁM,CHEŁM,EMILIA,KOBIETA,8
662011,LUBELSKIE,CHEŁM,CHEŁM,LAURA,KOBIETA,8
662011,LUBELSKIE,CHEŁM,CHEŁM,MICHALINA,KOBIETA,8
662011,LUBELSKIE,CHEŁM,CHEŁM,ZOFIA,KOBIETA,8
662011,LUBELSKIE,CHEŁM,CHEŁM,ANTONINA,KOBIETA,7
662011,LUBELSKIE,CHEŁM,CHEŁM,HANNA,KOBIETA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,HELENA,KOBIETA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,JULIA,KOBIETA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,KAJA,KOBIETA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,NELA,KOBIETA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,ALICJA,KOBIETA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,ANASTAZJA,KOBIETA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,LENA,KOBIETA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,OLIWIA,KOBIETA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,WIKTORIA,KOBIETA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,KORNELIA,KOBIETA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,ŁUCJA,KOBIETA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,NINA,KOBIETA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,ZUZANNA,KOBIETA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,ADRIANNA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,ALEKSANDRA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,AMELIA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,BLANKA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,GABRIELA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,LILIANNA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,MIA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,MILENA,KOBIETA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,ANIELA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,APOLONIA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,DARIA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,DOMINIKA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,IGA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,IZABELA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,KLARA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,LILIA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,LILIANA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,MALWINA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,SARA,KOBIETA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,ANTONI,MĘŻCZYZNA,16
662011,LUBELSKIE,CHEŁM,CHEŁM,NIKODEM,MĘŻCZYZNA,16
662011,LUBELSKIE,CHEŁM,CHEŁM,FRANCISZEK,MĘŻCZYZNA,12
662011,LUBELSKIE,CHEŁM,CHEŁM,ALEKSANDER,MĘŻCZYZNA,10
662011,LUBELSKIE,CHEŁM,CHEŁM,JAN,MĘŻCZYZNA,10
662011,LUBELSKIE,CHEŁM,CHEŁM,LEON,MĘŻCZYZNA,10
662011,LUBELSKIE,CHEŁM,CHEŁM,IGNACY,MĘŻCZYZNA,9
662011,LUBELSKIE,CHEŁM,CHEŁM,JAKUB,MĘŻCZYZNA,9
662011,LUBELSKIE,CHEŁM,CHEŁM,MIKOŁAJ,MĘŻCZYZNA,9
662011,LUBELSKIE,CHEŁM,CHEŁM,TYMON,MĘŻCZYZNA,9
662011,LUBELSKIE,CHEŁM,CHEŁM,WOJCIECH,MĘŻCZYZNA,8
662011,LUBELSKIE,CHEŁM,CHEŁM,DAWID,MĘŻCZYZNA,7
662011,LUBELSKIE,CHEŁM,CHEŁM,MARCEL,MĘŻCZYZNA,7
662011,LUBELSKIE,CHEŁM,CHEŁM,MIŁOSZ,MĘŻCZYZNA,7
662011,LUBELSKIE,CHEŁM,CHEŁM,GABRIEL,MĘŻCZYZNA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,SZYMON,MĘŻCZYZNA,6
662011,LUBELSKIE,CHEŁM,CHEŁM,KACPER,MĘŻCZYZNA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,STANISŁAW,MĘŻCZYZNA,5
662011,LUBELSKIE,CHEŁM,CHEŁM,ADAM,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,CEZARY,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,FABIAN,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,FILIP,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,MICHAŁ,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,NATAN,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,TOMASZ,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,TYMOTEUSZ,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,WIKTOR,MĘŻCZYZNA,4
662011,LUBELSKIE,CHEŁM,CHEŁM,IGOR,MĘŻCZYZNA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,KORNEL,MĘŻCZYZNA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,KSAWERY,MĘŻCZYZNA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,MILAN,MĘŻCZYZNA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,OLIWIER,MĘŻCZYZNA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,OSKAR,MĘŻCZYZNA,3
662011,LUBELSKIE,CHEŁM,CHEŁM,JULIAN,MĘŻCZYZNA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,KRZYSZTOF,MĘŻCZYZNA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,PATRYK,MĘŻCZYZNA,2
662011,LUBELSKIE,CHEŁM,CHEŁM,PIOTR,MĘŻCZYZNA,2
663011,LUBELSKIE,LUBLIN,LUBLIN,LAURA,KOBIETA,90
663011,LUBELSKIE,LUBLIN,LUBLIN,ZUZANNA,KOBIETA,87
